IsScaleformMovieDeleting	c	GRAPHICS	0x86255B1FC929E33E	boolean	scaleformIndex:integer	
IsScaleformMovieMethodReturnValueReady	c	GRAPHICS	0x768FF8961BA904D6	boolean	method_return:integer	
IsScenarioGroupEnabled	c	TASK	0x367A09DED4E05B99	boolean	scenarioGroup:string	
IsScenarioOccupied	c	TASK	0x788756D73AC2E07C	boolean	p0:number,p1:number,p2:number,p3:number,p4:boolean	
IsScenarioTypeEnabled	c	TASK	0x3A815DB3EA088722	boolean	scenarioType:string	
IsScreenFadedIn	c	CAM	0x5A859503B0C08678	boolean		
IsScreenFadedOut	c	CAM	0xB16FCE9DDC7BA182	boolean		
IsScreenFadingIn	c	CAM	0x5C544BC6C57AC575	boolean		
IsScreenFadingOut	c	CAM	0x797AC7CB535BA28F	boolean		
IsScreenblurFadeRunning	c	GRAPHICS	0x7B226C785A52A0A9	boolean		
IsScriptGlobalShaking	c	CAM	0xC912AF078AF19212	boolean		
IsScriptedConversationLoaded	c	AUDIO	0xDF0D54BE7A776737	boolean		
IsScriptedConversationOngoing	c	AUDIO	0x16754C556D2EDE3D	boolean		
IsScriptedHudComponentActive	c	HUD	0xDD100EB17A94FF65	boolean	id:integer	
IsScriptedHudComponentHiddenThisFrame	c	HUD	0x09C0403ED9A751C2	boolean	id:integer	
IsScriptedScenarioPedUsingConditionalAnim	c	PED	0x6EC47A344923E1ED	boolean	ped:Ped,animDict:string,anim:string	
IsScriptedSpeechPlaying	c	AUDIO	0xCC9AA18DCC7084F4	boolean	ped:Ped	
IsScubaGearLightEnabled	c	PED	0x88274C11CF0D866D	boolean	ped:Ped	
IsSeatWarpOnly	c	VEHICLE	0xF7F203E31F96F6A1	boolean	vehicle:Vehicle,seatIndex:integer	
IsSeethroughActive	c	GRAPHICS	0x44B80ABAB9D80BD3	boolean		GetUsingseethrough
IsShockingEventInSphere	c	EVENT	0x1374ABB7C15BAB92	boolean	eventType:integer,x:number,y:number,z:number,radius:number	
IsSniperBulletInArea	c	MISC	0xFEFCF11B01287125	boolean	x1:number,y1:number,z1:number,x2:number,y2:number,z2:number	
IsSniperInverted	c	MISC	0x61A23B7EDA9BDA24	boolean		
IsSocialClubActive	c	HUD	0xC406BE343FC4B9AF	boolean		
IsSocialclubBanned	c	NETWORK	0xA0AD7E2AF5349F61	boolean		NetworkHaveRosCreateTicketPriv
IsSpecialAbilityActive	c	PLAYER	0x3E5F7FC85D854E15	boolean	player:Player	
IsSpecialAbilityEnabled	c	PLAYER	0xB1D200FE26AEF3CB	boolean	player:Player	
IsSpecialAbilityMeterFull	c	PLAYER	0x05A1FE504B7F2587	boolean	player:Player	
IsSpecialAbilityUnlocked	c	PLAYER	0xC6017F6A6CDFA694	boolean	playerModel:Hash	
IsSphereVisible	c	CAM	0xE33D59DA70B58FDF	boolean	x:number,y:number,z:number,radius:number	
IsSphereVisibleToAnotherMachine	c	NETWORK	0xD82CF8E64C8729D8	boolean	p0:number,p1:number,p2:number,p3:number	
IsSphereVisibleToPlayer	c	NETWORK	0xDC3A310219E5DA62	boolean	p0:any,p1:number,p2:number,p3:number,p4:number	
IsSrlLoaded	c	STREAMING	0xD0263801A4C5B0BB	boolean		
IsSteamVersion	c	MISC	0x0A27B2B6282F7169	boolean		
IsStoreAvailableToUser	c	NETWORK	0x883D79C4071E18B3	boolean		
IsStreamPlaying	c	AUDIO	0xD11FA52EB849D978	boolean		
IsStreamingAdditionalText	c	HUD	0x8B6817B71B85EBF0	boolean	p0:integer	
IsStreamingFileReady	c	CFX	0xA194934D	boolean	registerAs:string	
IsStreamvolActive	c	STREAMING	0xBC9823AB80A3DCAC	boolean		
IsStringNull	c	MISC	0xF22B6C47C6EAB066	boolean	string:string	
IsStringNullOrEmpty	c	MISC	0xCA042B6957743895	boolean	string:string	
IsStuntJumpInProgress	c	MISC	0x7A3F19700A4D0525	boolean		
IsStuntJumpMessageShowing	c	MISC	0x2272B0A1343129F4	boolean		
IsSubtitlePreferenceSwitchedOn	c	HUD	0xAD6DACA4BA53E0A4	boolean		
IsSwitchReadyForDescent	c	STREAMING	0xDFA80CB25D0A19B3	boolean		
IsSwitchSkippingDescent	c	STREAMING	0x5B74EA8CFD5E3E7E	boolean		
IsSynchronizedSceneHoldLastFrame	c	PED	0x7F2F4F13AC5257EF	boolean	sceneID:integer	
IsSynchronizedSceneLooped	c	PED	0x62522002E0C391BA	boolean	sceneID:integer	
IsSynchronizedSceneRunning	c	PED	0x25D39B935A038A26	boolean	sceneId:integer	
IsSystemUiBeingDisplayed	c	PLAYER	0x5D511E3867C87139	boolean		
IsTaskMoveNetworkActive	c	TASK	0x921CE12C489C4C41	boolean	ped:Ped	
IsTaskMoveNetworkReadyForTransition	c	TASK	0x30ED88D5E0C56A37	boolean	ped:Ped	
IsTaxiLightOn	c	VEHICLE	0x7504C0F113AB50FC	boolean	vehicle:Vehicle	
IsTennisMode	c	MISC	0x5D5479D115290C3F	boolean	ped:Ped	
IsTextChatActive	c	HUD	0xB118AF58B5F332A1	boolean		IsMultiplayerChatActive
IsThisAMinigameScript	c	MISC	0x7B30F65D7B710098	boolean		
IsThisModelABicycle	c	VEHICLE	0xBF94DD42F63BDED2	boolean	model:Hash	
IsThisModelABike	c	VEHICLE	0xB50C0B0CEDC6CE84	boolean	model:Hash	
IsThisModelABoat	c	VEHICLE	0x45A9187928F4B9E3	boolean	model:Hash	
IsThisModelACar	c	VEHICLE	0x7F6DB52EEFC96DF8	boolean	model:Hash	
IsThisModelAHeli	c	VEHICLE	0xDCE4334788AF94EA	boolean	model:Hash	
IsThisModelAJetski	c	VEHICLE	0x9537097412CF75FE	boolean	model:Hash	
IsThisModelAPlane	c	VEHICLE	0xA0948AB42D7BA0DE	boolean	model:Hash	
IsThisModelAQuadbike	c	VEHICLE	0x39DAC362EE65FA28	boolean	model:Hash	
IsThisModelASubmersible	c	VEHICLE	0x9537097412CF75FE	boolean	model:Hash	IsThisModelAJetski
IsThisModelATrain	c	VEHICLE	0xAB935175B22E822B	boolean	model:Hash	
IsThisModelAnAmphibiousCar	c	VEHICLE	0x633F6F44A537EBB6	boolean	model:Hash	
IsThisModelAnAmphibiousQuadbike	c	VEHICLE	0xA1A9FC1C76A6730D	boolean	model:Hash	
IsThisModelAnEmergencyBoat	c	VEHICLE	0x9537097412CF75FE	boolean	model:Hash	IsThisModelAJetski
IsThreadActive	c	SCRIPT	0x46E9AE36D8FA6417	boolean	threadId:integer	
IsTimeEqualTo	c	NETWORK	0xF5BC95857BD6D512	boolean	timeA:integer,timeB:integer	
IsTimeLessThan	c	NETWORK	0xCB2CF5148012C8D0	boolean	timeA:integer,timeB:integer	
IsTimeMoreThan	c	NETWORK	0xDE350F8651E4346C	boolean	timeA:integer,timeB:integer	
IsToggleModOn	c	VEHICLE	0x84B233A8C8FC8AE7	boolean	vehicle:Vehicle,modType:integer	
IsTrackEnabled	c	CFX	0x31E695CB	boolean	track:integer	
IsTrackSwitchedOff	c	CFX	0xE0C53765	boolean	track:integer	
IsTrackedPedVisible	c	PED	0x91C8E617F64188AC	boolean	ped:Ped	
IsTrackedPointVisible	c	GRAPHICS	0xC45CCDAAC9221CA8	boolean	point:integer	
IsTrainCaboose	s	CFX	0xFA9336E5	boolean	train:Vehicle	
IsTurretSeat	c	VEHICLE	0xE33FFA906CE74880	boolean	vehicle:Vehicle,seatIndex:integer	
IsTvPlaylistItemPlaying	c	GRAPHICS	0x0AD973CA1E077B60	boolean	videoCliphash:Hash	
IsUiLoadingMultiplayer	c	LOADINGSCREEN	0xC6DC823253FBB366	boolean		LoadingscreenIsLoadingFreemode
IsUsingKeyboard	c	PAD	0xA571D46727E2B718	boolean	padIndex:integer	
IsUsingKeyboard_2	c	PAD	0x13337B38DB572509	boolean	padIndex:integer	
IsValidInterior	c	INTERIOR	0x26B0E73D7EAAF4D3	boolean	interior:integer	
IsValidMpGamerTagMovie	c	HUD	0xEB709A36958ABE0D	boolean	gamerTagId:integer	
IsVehicleAConvertible	c	VEHICLE	0x52F357A30698BCCE	boolean	vehicle:Vehicle,checkRoofExtras:boolean	
IsVehicleAlarmActivated	c	VEHICLE	0x4319E335B71FFF34	boolean	vehicle:Vehicle	
IsVehicleAlarmSet	c	CFX	0xDC921211	boolean	vehicle:Vehicle	
IsVehicleAttachedToCargobob	c	VEHICLE	0xD40148F22E81A1D9	boolean	cargobob:Vehicle,vehicleAttached:Vehicle	
IsVehicleAttachedToTowTruck	c	VEHICLE	0x146DF9EC4C4B9FD4	boolean	towTruck:Vehicle,vehicle:Vehicle	
IsVehicleAttachedToTrailer	c	VEHICLE	0xE7CF3C4F9F489F0C	boolean	vehicle:Vehicle	
IsVehicleAudiblyDamaged	c	AUDIO	0x5DB8010EE71FDEF2	boolean	vehicle:Vehicle	
IsVehicleBeingHalted	c	VEHICLE	0xC69BB1D832A710EF	boolean	vehicle:Vehicle	
IsVehicleBumperBouncing	c	VEHICLE	0x27B926779DEB502D	boolean	vehicle:Vehicle,frontBumper:boolean	
IsVehicleBumperBrokenOff	c	VEHICLE	0x468056A6BB6F3846	boolean	vehicle:Vehicle,front:boolean	
IsVehicleDamaged	c	VEHICLE	0xBCDC5017D3CE1E9E	boolean	vehicle:Vehicle	
IsVehicleDoorDamaged	c	VEHICLE	0xB8E181E559464527	boolean	veh:Vehicle,doorID:integer	
IsVehicleDoorFullyOpen	c	VEHICLE	0x3E933CFF7B111C22	boolean	vehicle:Vehicle,doorIndex:integer	
IsVehicleDriveable	c	VEHICLE	0x4C241E39B23DF959	boolean	vehicle:Vehicle,isOnFireCheck:boolean	
IsVehicleEngineOn	c	VEHICLE	0xAE31E7DF9B5B132E	boolean	vehicle:Vehicle	GetIsVehicleEngineRunning
IsVehicleEngineOnFire	c	VEHICLE	0xEC69ADF931AAE0C3	boolean	vehicle:Vehicle	
IsVehicleEngineStarting	b	CFX	0xBB340D04	boolean	vehicle:Vehicle	
IsVehicleExtraTurnedOn	b	VEHICLE	0xD2E6822DBFD6C8BD	boolean	vehicle:Vehicle,extraId:integer	
IsVehicleHighDetail	c	VEHICLE	0x1F25887F3C104278	boolean	vehicle:Vehicle	
IsVehicleInBurnout	c	VEHICLE	0x1297A88E081430EB	boolean	vehicle:Vehicle	
IsVehicleInGarageArea	c	VEHICLE	0xCEE4490CD57BB3C2	boolean	garageName:string,vehicle:Vehicle	
IsVehicleInSubmarineMode	c	VEHICLE	0xA77DC70BD689A1E5	boolean	vehicle:Vehicle	
IsVehicleInteriorLightOn	c	CFX	0xA411F72C	boolean	vehicle:Vehicle	
IsVehicleModHswExclusive	c	VEHICLE	0x00834EAC4A96E010	boolean	vehicle:Vehicle,modType:integer,modIndex:integer	
IsVehicleModLoadDone	c	VEHICLE	0x9A83F5F9963775EF	boolean	vehicle:Vehicle	HaveVehicleModsStreamedIn
IsVehicleModel	c	VEHICLE	0x423E8DE37D934D89	boolean	vehicle:Vehicle,model:Hash	
IsVehicleNearEntity	c	VEHICLE	0x57715966069157AD	boolean	vehicle:Vehicle,entity:Entity	IsEntityAttachedToHandlerFrame
IsVehicleNeedsToBeHotwired	c	CFX	0xF9933BF4	boolean	vehicle:Vehicle	
IsVehicleNeonLightEnabled	c	VEHICLE	0x8C4B92553E4766A5	boolean	vehicle:Vehicle,index:integer	
IsVehicleNodeIdValid	c	PATHFIND	0x1EAF30FCFBF5AF74	boolean	vehicleNodeId:integer	
IsVehicleOnAllWheels	c	VEHICLE	0xB104CD1BABF302E2	boolean	vehicle:Vehicle	
IsVehicleParachuteActive	c	VEHICLE	0x3DE51E9C80B116CF	boolean	vehicle:Vehicle	
IsVehiclePreviouslyOwnedByPlayer	c	CFX	0xF849ED67	boolean	vehicle:Vehicle	
IsVehicleRadioEnabled	c	AUDIO	0x0BE4BE946463F917	boolean	vehicle:Vehicle	IsVehicleRadioOn
IsVehicleRadioLoud	c	AUDIO	0x032A116663A4D5AC	boolean	vehicle:Vehicle	CanVehicleReceiveCbRadio
IsVehicleRadioOn	c	AUDIO	0x0BE4BE946463F917	boolean	vehicle:Vehicle	
IsVehicleRocketBoostActive	c	VEHICLE	0x3D34E80EED4AE3BE	boolean	vehicle:Vehicle	
IsVehicleSearchlightOn	c	VEHICLE	0xC0F97FCE55094987	boolean	vehicle:Vehicle	
IsVehicleSeatAccessible	c	VEHICLE	0x639431E895B9AA57	boolean	ped:Ped,vehicle:Vehicle,seatIndex:integer,side:boolean,onEnter:boolean	
IsVehicleSeatFree	c	VEHICLE	0x22AC59A870E6A669	boolean	vehicle:Vehicle,seatIndex:integer	
IsVehicleShopResprayAllowed	c	VEHICLE	0x8D474C8FAEFF6CDE	boolean	vehicle:Vehicle	IsVehicleSprayable
IsVehicleSirenAudioOn	c	VEHICLE	0xB5CC40FBCB586380	boolean	vehicle:Vehicle	
IsVehicleSirenOn	b	VEHICLE	0x4C9BF537BE2634B2	boolean	vehicle:Vehicle	
IsVehicleSirenSoundOn	c	VEHICLE	0xB5CC40FBCB586380	boolean	vehicle:Vehicle	IsVehicleSirenAudioOn
IsVehicleSlipstreamLeader	c	VEHICLE	0x48C633E94A8142A7	boolean	vehicle:Vehicle	
IsVehicleSprayable	c	VEHICLE	0x8D474C8FAEFF6CDE	boolean	vehicle:Vehicle	
IsVehicleStolen	c	VEHICLE	0x4AF9BD80EEBEB453	boolean	vehicle:Vehicle	
IsVehicleStopped	c	VEHICLE	0x5721B434AD84D57A	boolean	vehicle:Vehicle	
IsVehicleStoppedAtTrafficLights	c	VEHICLE	0x2959F696AE390A99	boolean	vehicle:Vehicle	
IsVehicleStuckOnRoof	c	VEHICLE	0xB497F06B288DCFDF	boolean	vehicle:Vehicle	
IsVehicleStuckTimerUp	c	VEHICLE	0x679BE1DAF71DA874	boolean	vehicle:Vehicle,p1:integer,p2:integer	
IsVehicleTyreBurst	b	VEHICLE	0xBA291848A0815CA9	boolean	vehicle:Vehicle,wheelID:integer,isBurstToRim:boolean	
IsVehicleVisible	c	VEHICLE	0xAA0A52D24FB98293	boolean	vehicle:Vehicle	
IsVehicleWanted	c	CFX	0xA7DAF7C	boolean	vehicle:Vehicle	
IsVehicleWeaponDisabled	c	VEHICLE	0x563B65A643ED072E	boolean	weaponHash:Hash,vehicle:Vehicle,owner:Ped	
IsVehicleWheelBrokenOff	c	CFX	0xCF1BC668	boolean	vehicle:Vehicle,wheelIndex:integer	
IsVehicleWindowIntact	b	VEHICLE	0x46E571A0E20D01F1	boolean	vehicle:Vehicle,windowIndex:integer	
IsWarningMessageActive	c	HUD	0xE18B138FABC53103	boolean		
IsWarningMessageActive_2	c	HUD	0xAF42195A42C63BBA	boolean		
IsWaypointActive	c	HUD	0x1DD1F58F493F1DA5	boolean		
IsWaypointPlaybackGoingOnForPed	c	TASK	0xE03B3F2D3DC59B64	boolean	p0:any	
IsWaypointPlaybackGoingOnForVehicle	c	TASK	0xF5134943EA29868C	boolean	vehicle:Vehicle	
IsWeaponValid	c	WEAPON	0x937C71165CF334B3	boolean	weaponHash:Hash	
IsWorldPointWithinBrainActivationRange	c	BRAIN	0xC5042CC6F5E3D450	boolean		
IsXbox360Version	c	MISC	0xF6201B4DAF662A9D	boolean		
JitterVehicle	c	VEHICLE	0xC59872A5134879C7		vehicle:Vehicle,toggle:boolean,depth1:number,depth2:number,depth3:number	SetSubmarineCrushDepths
KeyHudColour	c	HUD	0x1A5CD7752DD28CD3		toggle:boolean,ped:Ped	SetMinimapInSpectatorMode
KnockOffPedProp	c	PED	0x6FD7816A36615F48		ped:Ped,p1:boolean,p2:boolean,p3:boolean,p4:boolean	
KnockPedOffVehicle	c	PED	0x45BBCBA77C29A841		ped:Ped	
LandingMenuIsActive	c	MISC	0x3BBBD13E5041A79E	boolean		
Leaderboards2ReadByHandle	c	STATS	0xC30713A383BFBF0E	boolean	p0:any,p1:any	
Leaderboards2ReadByPlatform	c	STATS	0xF1AE5DCDBFCA2721	boolean	p0:any,gamerHandleCsv:string,platformName:string	
Leaderboards2ReadByRadius	c	STATS	0x5CE587FB5A42C8C4	boolean	p0:any,p1:any,p2:any	
Leaderboards2ReadByRank	c	STATS	0xBA2C7DB0C129449A	boolean	p0:any,p1:any,p2:any	
Leaderboards2ReadByRow	c	STATS	0xA9CDB1E3F0A49883	boolean	p0:any,p1:any,p2:any,p3:any,p4:any,p5:any,p6:any	
Leaderboards2ReadByScoreFloat	c	STATS	0xE662C8B759D08F3C	boolean	p0:any,p1:number,p2:any	
Leaderboards2ReadByScoreInt	c	STATS	0x7EEC7E4F6984A16A	boolean	p0:any,p1:any,p2:any	
Leaderboards2ReadFriendsByRow	c	STATS	0x918B101666F9CB83	boolean	p0:any,p1:any,p2:any,p3:boolean,p4:any,p5:any	
Leaderboards2ReadRankPrediction	c	STATS	0xC38DC1E90D22547C	boolean	p0:any,p1:any,p2:any	
Leaderboards2WriteData	c	STATS	0xAE2206545888AE49	boolean	p0:any	
Leaderboards2WriteDataForEventType	c	STATS	0xC980E62E33DF1D5C	boolean	p0:any,p1:any	
LeaderboardsCacheDataRow	c	STATS	0xB9BB18E2C40142ED	boolean	p0:any	
LeaderboardsClearCacheData	c	STATS	0xD4B02A6B476E1FDC			
LeaderboardsDeaths	c	STATS	0x428EAF89E24F6C36		statName:Hash,value:number	
LeaderboardsGetCacheDataRow	c	STATS	0x9120E8DBA3D69273	boolean	p0:any,p1:any,p2:any	
LeaderboardsGetCacheExists	c	STATS	0x9C51349BE6CDFE2C	boolean	p0:any	
LeaderboardsGetCacheNumberOfRows	c	STATS	0x58A651CD201D89AD	integer	p0:any	
LeaderboardsGetCacheTime	c	STATS	0xF04C1C27DA35F6C8	any	p0:any	
LeaderboardsGetColumnId	c	STATS	0xC4B5467A1886EA7E	any	p0:any,p1:any,p2:any	
LeaderboardsGetColumnType	c	STATS	0xBF4FEF46DB7894D3	any	p0:any,p1:any,p2:any	
LeaderboardsGetNumberOfColumns	c	STATS	0x117B45156D7EFF2E	any	p0:any,p1:any	
LeaderboardsReadAnyPending	c	STATS	0xA31FD15197B192BD	boolean		
LeaderboardsReadClear	c	STATS	0x7CCE5C737A665701	any	p0:any,p1:any,p2:any	
LeaderboardsReadClearAll	c	STATS	0xA34CB6E6F0DF4A0B	any		
LeaderboardsReadPending	c	STATS	0xAC392C8483342AC2	boolean	p0:any,p1:any,p2:any	
LeaderboardsReadSuccessful	c	STATS	0x2FB19228983E832C	boolean	p0:any,p1:any,p2:any	
LeaderboardsWriteAddColumn	c	STATS	0x0BCA1D2C47B0D269		p0:any,p1:any,p2:number	
LeaderboardsWriteAddColumnLong	c	STATS	0x2E65248609523599		p0:any,p1:any,p2:any	
LeaveCursorMode	c	CFX	0xADECF19E			
LinkNamedRendertarget	c	HUD	0xF6C09E276AEB3F2D		modelHash:Hash	
LinkStaticEmitterToEntity	c	AUDIO	0x651D3228960D08AF		emitterName:string,entity:Entity	
LoadAllObjectsNow	c	STREAMING	0xBD6E84632DD4CB3F			
LoadAllPathNodes	c	PATHFIND	0x80E4A6EDDB0BE8D9	boolean	keepInMemory:boolean	
LoadCloudHat	c	MISC	0xFC4842A34657BFCB		name:string,transitionTime:number	
LoadContentChangeSetGroup	c	FILES	0x6BEDF5769AC2DC07		hash:Hash	
LoadGlobalWaterType	c	STREAMING	0x7E3F55ED251B76D3		waterType:integer	
LoadInterior	c	INTERIOR	0x2CA429C029CCF247		interior:integer	PinInteriorInMemory
LoadMissionCreatorData	c	STREAMING	0xB5A4DB34FE89B88A			InitCreatorBudget
LoadMissionCreatorPhoto	c	GRAPHICS	0x4862437A486F91B0	boolean	p0:string,p1:any,p2:any,p3:boolean	
LoadMovieMeshSet	c	GRAPHICS	0xB66064452270E8F1	integer	movieMeshSetName:string	
LoadMpDlcMaps	c	DLC	0x0888C3502DBBEEF5			OnEnterMp
LoadPlayerCommerceData	s	CFX	0xA8F63EAB		playerSrc:string	
LoadPlayerCommerceDataExt	s	CFX	0x7995539E		playerSrc:string	
LoadResourceFile	b	CFX	0x76A9EE1F	string	resourceName:string,fileName:string	
LoadRopeData	c	PHYSICS	0xCBB203C04D1ABD27		ropeId:integer,rope_preset:string	
LoadScene	c	STREAMING	0x4448EB75B4904BDB		x:number,y:number,z:number	
LoadSpDlcMaps	c	DLC	0xD7C10C4A637992C9			OnEnterSp
LoadStream	c	AUDIO	0x1F1F957154EC51DF	boolean	streamName:string,soundSet:string	
LoadStreamWithStartOffset	c	AUDIO	0x59C16B79F53B3712	boolean	streamName:string,startOffset:integer,soundSet:string	
LoadTvChannel	c	GRAPHICS	0x0AD973CA1E077B60	boolean	videoCliphash:Hash	IsTvPlaylistItemPlaying
LoadTvChannelSequence	c	GRAPHICS	0xF7B38B8305F1FE8B		tvChannel:integer,playlistName:string,restart:boolean	SetTvChannelPlaylist
LoadUgcFile	c	DATAFILE	0xC5238C011AF405E4	boolean	filename:string	DatafileLoadOfflineUgc
LoadWaterFromPath	c	CFX	0xF5102568	boolean	resourceName:string,fileName:string	
LoadingscreenGetLoadFreemode	c	LOADINGSCREEN	0xEF7D17BC6C85264C	boolean		
LoadingscreenGetLoadFreemodeWithEventName	c	LOADINGSCREEN	0x8AA464D4E0F6ACCD	boolean		
LoadingscreenIsLoadingFreemode	c	LOADINGSCREEN	0xC6DC823253FBB366	boolean		
LoadingscreenSetIsLoadingFreemode	c	LOADINGSCREEN	0xC7E7181C09F33B69		toggle:boolean	
LoadingscreenSetLoadFreemode	c	LOADINGSCREEN	0xB0C56BD3D808D863		toggle:boolean	
LoadingscreenSetLoadFreemodeWithEventName	c	LOADINGSCREEN	0xFC309E94546FCDB5		toggle:boolean	
LocalizationGetSystemDateFormat	c	LOCALIZATION	0xA8AE43AEC1A61314	integer		
LocalizationGetSystemLanguage	c	LOCALIZATION	0x497420E022796B3F	integer		
LockLoadingScreenButtons	c	SCRIPT	0xB1577667C3708F9B			
LockMinimapAngle	c	HUD	0x299FAEBB108AE05B		angle:integer	
LockMinimapPosition	c	HUD	0x1279E861A329E73F		x:number,y:number	
LockRadioStation	c	AUDIO	0x477D9DB48F889591		radioStationName:string,toggle:boolean	
LockRadioStationTrackList	c	AUDIO	0xFF5E5EA2DCEEACF3		radioStation:string,trackListName:string	
Log10	c	SYSTEM	0xE816E655DE37FE20	number	value:number	
LogDebugInfo	c	HUD	0x2162C446DFDF38FD		p0:string	
LowerConvertibleRoof	c	VEHICLE	0xDED51F703D0FA83D		vehicle:Vehicle,instantlyLower:boolean	
LowerMapPropDensity	c	MISC	0x9BAE5AD2508DF078		toggle:integer	SetInstancePriorityMode
LowerRetractableWheels	c	VEHICLE	0x5335BE58C083E74E		vehicle:Vehicle	
MakePedReload	c	WEAPON	0x20AE33F3AC9C0033	boolean	ped:Ped	
MarkObjectForDeletion	c	OBJECT	0xADBE4809F19F927A		object:Object	
MaxRadioStationIndex	c	AUDIO	0xF1620ECB50E01DE7	integer		GetNumUnlockedRadioStations
ModifyVehicleTopSpeed	c	VEHICLE	0x93A3996368C94158		vehicle:Vehicle,value:number	
ModifyWater	c	WATER	0xC443FD757C3BA637		x:number,y:number,height:number,radius:number	
MoveFinger	c	MOBILE	0x95C9E72F3D7DEC9B		direction:integer	CellCamMoveFinger
MoveVehicleDecals	c	GRAPHICS	0x84C8D7C2D30D3280		p0:any,p1:any	
MumbleAddVoiceChannelListen	c	CFX	0xC79F44BF		channel:integer	
MumbleAddVoiceTargetChannel	c	CFX	0x4D386C9E		targetId:integer,channel:integer	
MumbleAddVoiceTargetPlayer	c	CFX	0x32C5355A		targetId:integer,player:Player	
MumbleAddVoiceTargetPlayerByServerId	c	CFX	0x25F2B65F		targetId:integer,serverId:integer	
MumbleClearVoiceChannel	c	CFX	0xBF847807			
MumbleClearVoiceTarget	c	CFX	0x8555DCBA		targetId:integer	
MumbleClearVoiceTargetChannels	c	CFX	0x5EA72E76		targetId:integer	
MumbleClearVoiceTargetPlayers	c	CFX	0x912E21DA		targetId:integer	
MumbleCreateChannel	s	CFX	0x262663C5		id:integer	
MumbleDoesChannelExist	c	CFX	0xCC8CA25	boolean	channel:integer	
MumbleGetTalkerProximity	c	CFX	0x84E02A32	number		
MumbleGetVoiceChannelFromServerId	c	CFX	0x221C09F1	integer	serverId:integer	
MumbleIsActive	c	CFX	0xE820BC10	boolean		
MumbleIsConnected	c	CFX	0xB816370A	boolean		
MumbleIsPlayerMuted	s	CFX	0x1D5D50C2	boolean	playerSrc:integer	
MumbleIsPlayerTalking	c	CFX	0x33EEF97F	boolean	player:Player	
MumbleRemoveVoiceChannelListen	c	CFX	0x231523B7		channel:integer	
MumbleRemoveVoiceTargetChannel	c	CFX	0x268DB867		targetId:integer,channel:integer	
MumbleRemoveVoiceTargetPlayer	c	CFX	0x88CD646F		targetId:integer,player:Player	
MumbleRemoveVoiceTargetPlayerByServerId	c	CFX	0x930BD34B		targetId:integer,serverId:integer	
MumbleSetActive	c	CFX	0xD932A3F3		state:boolean	
MumbleSetAudioInputDistance	c	CFX	0x1B1052E2		distance:number	
MumbleSetAudioInputIntent	c	CFX	0x6383526B		intentHash:Hash	
MumbleSetAudioOutputDistance	c	CFX	0x74C597D9		distance:number	
MumbleSetPlayerMuted	s	CFX	0xCC6C2EB1		playerSrc:integer,toggle:boolean	
MumbleSetServerAddress	c	CFX	0xE6EB2CD8		address:string,port:integer	
MumbleSetSubmixForServerId	c	CFX	0xFE3A3054		serverId:integer,submixId:integer	
MumbleSetTalkerProximity	c	CFX	0x74E927B0		value:number	
MumbleSetVoiceChannel	c	CFX	0x8737EEE8		channel:integer	
MumbleSetVoiceTarget	c	CFX	0x960A4A95		targetId:integer	
MumbleSetVolumeOverride	c	CFX	0x61C309E3		player:Player,volume:number	
MumbleSetVolumeOverrideByServerId	c	CFX	0xCE8E25B4		serverId:integer,volume:number	
N_0x0032a6dba562c518	c	PLAYER	0x0032A6DBA562C518			
N_0x0035bb914316f1e3	c	MONEY	0x0035BB914316F1E3		p0:any,p1:any,p2:any,p3:any	NetworkSpentBusiness
N_0x003e92ba477f9d7f	c	HUD	0x003E92BA477F9D7F	integer	blip:Blip	GetBlipRotation
N_0x006e4b040ed37ec3	c	OBJECT	0x006E4B040ED37EC3		p0:any	
N_0x0077f15613d36993	c	STATS	0x0077F15613D36993		p0:any,p1:any,p2:any,p3:any	
N_0x00c09f246abedd82	c	VEHICLE	0x00C09F246ABEDD82	number	vehicleClass:integer	GetVehicleClassEstimatedMaxSpeed
N_0x01095c95cd46b624	c	DATAFILE	0x01095C95CD46B624	boolean	p0:integer	DatafileSelectCreatorStats
N_0x011883f41211432a	c	CUTSCENE	0x011883F41211432A		x1:number,y1:number,z1:number,x2:number,y2:number,z2:number,p6:integer	
N_0x013e5cfc38cd5387	c	PED	0x013E5CFC38CD5387	integer,integer,integer	makeupColorIndex:integer	GetPedMakeupRgbColor
N_0x0150b6ff25a9e2e5	c	AUDIO	0x0150B6FF25A9E2E5			UnrequestTennisBanks
N_0x015b03ee1c43e6ec	c	STATS	0x015B03EE1C43E6EC		p0:any	
N_0x015c49a93e3e086e	c	MOBILE	0x015C49A93E3E086E		toggle:boolean	CellCamActivateSelfieMode
N_0x01708e8dd3ff8c65	c	PATHFIND	0x01708E8DD3FF8C65	integer	posMinX:number,posMinY:number,posMinZ:number,posMaxX:number,posMaxY:number,posMaxZ:number	GetNumNavmeshesExistingInArea
N_0x017568a8182d98a6	c	FILES	0x017568A8182D98A6	integer	componentHash:Hash	GetShopPedApparelForcedPropCount
N_0x01a358d9128b7a86	c	HUD	0x01A358D9128B7A86	integer		GetCurrentWebpageId
N_0x01abce5e7cbda196	c	NETWORK	0x01ABCE5E7CBDA196	integer		NetworkGetPlatformPartyUnk
